,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.0899999737739563,0.0899999737739563,0.12999999523162842,0.12999999523162842
1,0.07300001382827759,0.07300001382827759,0.10470002889633179,0.10470002889633179
1,0.07059997320175171,0.07059997320175171,0.09759998321533203,0.09759998321533203
1,0.06449997425079346,0.06449997425079346,0.09439998865127563,0.09439998865127563
1,0.06620001792907715,0.06449997425079346,0.09490001201629639,0.09439998865127563
1,0.06499999761581421,0.06449997425079346,0.09450000524520874,0.09439998865127563
1,0.06470000743865967,0.06449997425079346,0.09560000896453857,0.09439998865127563
1,0.06480002403259277,0.06449997425079346,0.0940999984741211,0.0940999984741211
1,0.06330001354217529,0.06330001354217529,0.09469997882843018,0.0940999984741211
1,0.06190001964569092,0.06190001964569092,0.0878000259399414,0.0878000259399414
1,0.06199997663497925,0.06190001964569092,0.09060001373291016,0.0878000259399414
1,0.06339997053146362,0.06190001964569092,0.09310001134872437,0.0878000259399414
1,0.0656999945640564,0.06190001964569092,0.09189999103546143,0.0878000259399414
1,0.06499999761581421,0.06190001964569092,0.09310001134872437,0.0878000259399414
1,0.06269997358322144,0.06190001964569092,0.09280002117156982,0.0878000259399414
1,0.06120002269744873,0.06120002269744873,0.09109997749328613,0.0878000259399414
1,0.0626000165939331,0.06120002269744873,0.0900999903678894,0.0878000259399414
1,0.06269997358322144,0.06120002269744873,0.09149998426437378,0.0878000259399414
1,0.06169998645782471,0.06120002269744873,0.08929997682571411,0.0878000259399414
1,0.06480002403259277,0.06120002269744873,0.09479999542236328,0.0878000259399414
1,0.06400001049041748,0.06120002269744873,0.09160000085830688,0.0878000259399414
1,0.0626000165939331,0.06120002269744873,0.09160000085830688,0.0878000259399414
1,0.060899972915649414,0.060899972915649414,0.09160000085830688,0.0878000259399414
1,0.06360000371932983,0.060899972915649414,0.09270000457763672,0.0878000259399414
1,0.06169998645782471,0.060899972915649414,0.08960002660751343,0.0878000259399414
1,0.060800015926361084,0.060800015926361084,0.09240001440048218,0.0878000259399414
1,0.06470000743865967,0.060800015926361084,0.09530001878738403,0.0878000259399414
1,0.062300026416778564,0.060800015926361084,0.08920001983642578,0.0878000259399414
1,0.06309998035430908,0.060800015926361084,0.09600001573562622,0.0878000259399414
1,0.06440001726150513,0.060800015926361084,0.09520000219345093,0.0878000259399414
